trip_id,arrival_time,departure_time,stop_id,stop_sequence,station,ligne
5225335471773342,04:45:00,04:45:00,2155,8,chatelet,1
525335471773342,01:19:00,01:19:00,2155,8,chatelet,1
5325335471773342,04:50:00,04:50:00,2155,8,chatelet,1
5425335471773342,04:55:00,04:55:00,2155,8,chatelet,1
5525335471773342,05:00:00,05:00:00,2155,8,chatelet,1
5625335471773342,05:05:00,05:05:00,2155,8,chatelet,1
5725335471773342,05:10:00,05:10:00,2155,8,chatelet,1
5825335471773342,05:15:00,05:15:00,2155,8,chatelet,1
5925335471773342,05:20:00,05:20:00,2155,8,chatelet,1
6025335471773342,05:25:00,05:25:00,2155,8,chatelet,1
6125335471773342,05:31:00,05:31:00,2155,8,chatelet,1
6225335471773342,05:36:00,05:36:00,2155,8,chatelet,1
625335471773342,01:23:00,01:23:00,2155,8,chatelet,1
6325335471773342,05:42:00,05:42:00,2155,8,chatelet,1
725335471773342,01:27:00,01:27:00,2155,8,chatelet,1
825335471773342,01:30:00,01:30:00,2155,8,chatelet,1
925335471773342,01:34:00,01:34:00,2155,8,chatelet,1
125335430955498,05:40:00,05:40:00,2155,9,chatelet,1
125335440955498,05:40:00,05:40:00,2155,9,chatelet,1
125335450955498,05:40:00,05:40:00,2155,9,chatelet,1
125335460955498,05:40:00,05:40:00,2155,9,chatelet,1
125335470955498,05:40:00,05:40:00,2155,9,chatelet,1
125335480955498,05:40:00,05:40:00,2155,9,chatelet,1
125335490955498,05:40:00,05:40:00,2155,9,chatelet,1
125335500955498,05:40:00,05:40:00,2155,9,chatelet,1
125335510955498,05:40:00,05:40:00,2155,9,chatelet,1
125335520955498,05:40:00,05:40:00,2155,9,chatelet,1
125335530955498,05:40:00,05:40:00,2155,9,chatelet,1
125335550955498,05:40:00,05:40:00,2155,9,chatelet,1
125335560955498,05:40:00,05:40:00,2155,9,chatelet,1
125335570955498,05:40:00,05:40:00,2155,9,chatelet,1
10025335431078871,14:18:00,14:18:00,2036,11,chatelet,1
10025335441078871,14:18:00,14:18:00,2036,11,chatelet,1
10025335451078871,14:32:00,14:32:00,2036,11,chatelet,1
10025335461078871,10:03:00,10:03:00,2036,11,chatelet,1
10025335481078871,09:29:00,09:29:00,2036,11,chatelet,1
10025335491078871,09:35:00,09:35:00,2036,11,chatelet,1
10025335501078871,09:13:00,09:13:00,2036,11,chatelet,1
10025335511078871,13:33:00,13:33:00,2036,11,chatelet,1
10025335521078871,09:21:00,09:21:00,2036,11,chatelet,1
10025335531078871,10:03:00,10:03:00,2036,11,chatelet,1
10025335551078871,09:29:00,09:29:00,2036,11,chatelet,1
10025335561078871,09:35:00,09:35:00,2036,11,chatelet,1
10025335571078871,13:27:00,13:27:00,2036,11,chatelet,1
10125335431078871,14:22:00,14:22:00,2036,11,chatelet,1
10125335441078871,14:22:00,14:22:00,2036,11,chatelet,1
10125335451078871,14:36:00,14:36:00,2036,11,chatelet,1
10125335461078871,10:05:00,10:05:00,2036,11,chatelet,1
10125335481078871,09:31:00,09:31:00,2036,11,chatelet,1
10125335491078871,09:36:00,09:36:00,2036,11,chatelet,1
10125335501078871,09:15:00,09:15:00,2036,11,chatelet,1
10125335511078871,13:37:00,13:37:00,2036,11,chatelet,1
10125335521078871,09:22:00,09:22:00,2036,11,chatelet,1
10125335531078871,10:05:00,10:05:00,2036,11,chatelet,1
10125335551078871,09:31:00,09:31:00,2036,11,chatelet,1
10125335561078871,09:36:00,09:36:00,2036,11,chatelet,1
10125335571078871,13:30:00,13:30:00,2036,11,chatelet,1
10225335431078871,14:27:00,14:27:00,2036,11,chatelet,1
10225335441078871,14:27:00,14:27:00,2036,11,chatelet,1
10225335451078871,14:40:00,14:40:00,2036,11,chatelet,1
10225335461078871,10:07:00,10:07:00,2036,11,chatelet,1
10225335481078871,09:33:00,09:33:00,2036,11,chatelet,1
10225335491078871,09:38:00,09:38:00,2036,11,chatelet,1
10225335501078871,09:17:00,09:17:00,2036,11,chatelet,1
10225335511078871,13:41:00,13:41:00,2036,11,chatelet,1
10225335521078871,09:24:00,09:24:00,2036,11,chatelet,1
10225335531078871,10:07:00,10:07:00,2036,11,chatelet,1
10225335551078871,09:33:00,09:33:00,2036,11,chatelet,1
10225335561078871,09:38:00,09:38:00,2036,11,chatelet,1
10225335571078871,13:34:00,13:34:00,2036,11,chatelet,1
1025335431078871,06:47:00,06:47:00,2036,11,chatelet,1
1025335441078871,06:47:00,06:47:00,2036,11,chatelet,1
1025335451078871,06:47:00,06:47:00,2036,11,chatelet,1
1025335461078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335481078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335491078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335501078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335511078871,06:47:00,06:47:00,2036,11,chatelet,1
1025335521078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335531078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335551078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335561078871,06:30:00,06:30:00,2036,11,chatelet,1
1025335571078871,06:47:00,06:47:00,2036,11,chatelet,1
10325335431078871,14:31:00,14:31:00,2036,11,chatelet,1
10325335441078871,14:31:00,14:31:00,2036,11,chatelet,1
10325335451078871,14:44:00,14:44:00,2036,11,chatelet,1
10325335461078871,10:09:00,10:09:00,2036,11,chatelet,1
10325335481078871,09:35:00,09:35:00,2036,11,chatelet,1
10325335491078871,09:40:00,09:40:00,2036,11,chatelet,1
10325335501078871,09:18:00,09:18:00,2036,11,chatelet,1
10325335511078871,13:45:00,13:45:00,2036,11,chatelet,1
10325335521078871,09:26:00,09:26:00,2036,11,chatelet,1
10325335531078871,10:09:00,10:09:00,2036,11,chatelet,1
10325335551078871,09:35:00,09:35:00,2036,11,chatelet,1
10325335561078871,09:40:00,09:40:00,2036,11,chatelet,1
10325335571078871,13:37:00,13:37:00,2036,11,chatelet,1
10425335431078871,14:36:00,14:36:00,2036,11,chatelet,1
10425335441078871,14:36:00,14:36:00,2036,11,chatelet,1
10425335451078871,14:48:00,14:48:00,2036,11,chatelet,1
10425335461078871,10:11:00,10:11:00,2036,11,chatelet,1
10425335481078871,09:36:00,09:36:00,2036,11,chatelet,1
10425335491078871,09:42:00,09:42:00,2036,11,chatelet,1
10425335501078871,09:20:00,09:20:00,2036,11,chatelet,1
10425335511078871,13:49:00,13:49:00,2036,11,chatelet,1
10425335521078871,09:27:00,09:27:00,2036,11,chatelet,1
10425335531078871,10:11:00,10:11:00,2036,11,chatelet,1
10425335551078871,09:36:00,09:36:00,2036,11,chatelet,1
10425335561078871,09:42:00,09:42:00,2036,11,chatelet,1
10425335571078871,13:40:00,13:40:00,2036,11,chatelet,1
10525335431078871,14:40:00,14:40:00,2036,11,chatelet,1
10525335441078871,14:40:00,14:40:00,2036,11,chatelet,1
10525335451078871,14:52:00,14:52:00,2036,11,chatelet,1
10525335461078871,10:13:00,10:13:00,2036,11,chatelet,1
10525335481078871,09:38:00,09:38:00,2036,11,chatelet,1
10525335491078871,09:44:00,09:44:00,2036,11,chatelet,1
10525335501078871,09:21:00,09:21:00,2036,11,chatelet,1
10525335511078871,13:53:00,13:53:00,2036,11,chatelet,1
10525335521078871,09:29:00,09:29:00,2036,11,chatelet,1
10525335531078871,10:13:00,10:13:00,2036,11,chatelet,1
10525335551078871,09:38:00,09:38:00,2036,11,chatelet,1
10525335561078871,09:44:00,09:44:00,2036,11,chatelet,1
10525335571078871,13:43:00,13:43:00,2036,11,chatelet,1
10625335431078871,14:45:00,14:45:00,2036,11,chatelet,1
10625335441078871,14:45:00,14:45:00,2036,11,chatelet,1
10625335451078871,14:56:00,14:56:00,2036,11,chatelet,1
10625335461078871,10:15:00,10:15:00,2036,11,chatelet,1
10625335481078871,09:40:00,09:40:00,2036,11,chatelet,1
10625335491078871,09:46:00,09:46:00,2036,11,chatelet,1
10625335501078871,09:23:00,09:23:00,2036,11,chatelet,1
10625335511078871,13:57:00,13:57:00,2036,11,chatelet,1
10625335521078871,09:31:00,09:31:00,2036,11,chatelet,1
10625335531078871,10:15:00,10:15:00,2036,11,chatelet,1
10625335551078871,09:40:00,09:40:00,2036,11,chatelet,1
10625335561078871,09:46:00,09:46:00,2036,11,chatelet,1
10625335571078871,13:46:00,13:46:00,2036,11,chatelet,1
10725335431078871,14:49:00,14:49:00,2036,11,chatelet,1
10725335441078871,14:49:00,14:49:00,2036,11,chatelet,1
10725335451078871,15:00:00,15:00:00,2036,11,chatelet,1
10725335461078871,10:18:00,10:18:00,2036,11,chatelet,1
10725335481078871,09:42:00,09:42:00,2036,11,chatelet,1
10725335491078871,09:48:00,09:48:00,2036,11,chatelet,1
10725335501078871,09:25:00,09:25:00,2036,11,chatelet,1
10725335511078871,14:01:00,14:01:00,2036,11,chatelet,1
10725335521078871,09:32:00,09:32:00,2036,11,chatelet,1
10725335531078871,10:18:00,10:18:00,2036,11,chatelet,1
10725335551078871,09:42:00,09:42:00,2036,11,chatelet,1
10725335561078871,09:48:00,09:48:00,2036,11,chatelet,1
10725335571078871,13:49:00,13:49:00,2036,11,chatelet,1
10825335431078871,14:53:00,14:53:00,2036,11,chatelet,1
10825335441078871,14:53:00,14:53:00,2036,11,chatelet,1
10825335451078871,15:04:00,15:04:00,2036,11,chatelet,1
10825335461078871,10:21:00,10:21:00,2036,11,chatelet,1
10825335481078871,09:43:00,09:43:00,2036,11,chatelet,1
10825335491078871,09:50:00,09:50:00,2036,11,chatelet,1
10825335501078871,09:26:00,09:26:00,2036,11,chatelet,1
10825335511078871,14:05:00,14:05:00,2036,11,chatelet,1
10825335521078871,09:34:00,09:34:00,2036,11,chatelet,1
10825335531078871,10:21:00,10:21:00,2036,11,chatelet,1
10825335551078871,09:43:00,09:43:00,2036,11,chatelet,1
10825335561078871,09:50:00,09:50:00,2036,11,chatelet,1
10825335571078871,13:52:00,13:52:00,2036,11,chatelet,1
10925335431078871,14:58:00,14:58:00,2036,11,chatelet,1
10925335441078871,14:58:00,14:58:00,2036,11,chatelet,1
10925335451078871,15:08:00,15:08:00,2036,11,chatelet,1
10925335461078871,10:25:00,10:25:00,2036,11,chatelet,1
10925335481078871,09:45:00,09:45:00,2036,11,chatelet,1
10925335491078871,09:52:00,09:52:00,2036,11,chatelet,1
10925335501078871,09:28:00,09:28:00,2036,11,chatelet,1
10925335511078871,14:09:00,14:09:00,2036,11,chatelet,1
10925335521078871,09:36:00,09:36:00,2036,11,chatelet,1
10925335531078871,10:25:00,10:25:00,2036,11,chatelet,1
10925335551078871,09:45:00,09:45:00,2036,11,chatelet,1
10925335561078871,09:52:00,09:52:00,2036,11,chatelet,1
10925335571078871,13:55:00,13:55:00,2036,11,chatelet,1
11025335431078871,15:01:00,15:01:00,2036,11,chatelet,1
11025335441078871,15:01:00,15:01:00,2036,11,chatelet,1
11025335451078871,15:12:00,15:12:00,2036,11,chatelet,1
11025335461078871,10:28:00,10:28:00,2036,11,chatelet,1
11025335481078871,09:47:00,09:47:00,2036,11,chatelet,1
11025335491078871,09:54:00,09:54:00,2036,11,chatelet,1
11025335501078871,09:29:00,09:29:00,2036,11,chatelet,1
11025335511078871,14:12:00,14:12:00,2036,11,chatelet,1
11025335521078871,09:37:00,09:37:00,2036,11,chatelet,1
11025335531078871,10:28:00,10:28:00,2036,11,chatelet,1
11025335551078871,09:47:00,09:47:00,2036,11,chatelet,1
11025335561078871,09:54:00,09:54:00,2036,11,chatelet,1
11025335571078871,13:58:00,13:58:00,2036,11,chatelet,1
11125335431078871,15:04:00,15:04:00,2036,11,chatelet,1
11125335441078871,15:04:00,15:04:00,2036,11,chatelet,1
11125335451078871,15:16:00,15:16:00,2036,11,chatelet,1
11125335461078871,10:32:00,10:32:00,2036,11,chatelet,1
11125335481078871,09:49:00,09:49:00,2036,11,chatelet,1
11125335491078871,09:56:00,09:56:00,2036,11,chatelet,1
11125335501078871,09:31:00,09:31:00,2036,11,chatelet,1
11125335511078871,14:15:00,14:15:00,2036,11,chatelet,1
11125335521078871,09:39:00,09:39:00,2036,11,chatelet,1
11125335531078871,10:32:00,10:32:00,2036,11,chatelet,1
11125335551078871,09:49:00,09:49:00,2036,11,chatelet,1
11125335561078871,09:56:00,09:56:00,2036,11,chatelet,1
11125335571078871,14:01:00,14:01:00,2036,11,chatelet,1
11225335431078871,15:08:00,15:08:00,2036,11,chatelet,1
11225335441078871,15:08:00,15:08:00,2036,11,chatelet,1
11225335451078871,15:20:00,15:20:00,2036,11,chatelet,1
11225335461078871,10:36:00,10:36:00,2036,11,chatelet,1
11225335481078871,09:50:00,09:50:00,2036,11,chatelet,1
11225335491078871,09:58:00,09:58:00,2036,11,chatelet,1
11225335501078871,09:32:00,09:32:00,2036,11,chatelet,1
11225335511078871,14:18:00,14:18:00,2036,11,chatelet,1
11225335521078871,09:41:00,09:41:00,2036,11,chatelet,1
11225335531078871,10:36:00,10:36:00,2036,11,chatelet,1
11225335551078871,09:50:00,09:50:00,2036,11,chatelet,1
11225335561078871,09:58:00,09:58:00,2036,11,chatelet,1
11225335571078871,14:04:00,14:04:00,2036,11,chatelet,1
1125335431078871,06:53:00,06:53:00,2036,11,chatelet,1
1125335441078871,06:53:00,06:53:00,2036,11,chatelet,1
1125335451078871,06:53:00,06:53:00,2036,11,chatelet,1
1125335461078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335481078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335491078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335501078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335511078871,06:53:00,06:53:00,2036,11,chatelet,1
1125335521078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335531078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335551078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335561078871,06:34:00,06:34:00,2036,11,chatelet,1
1125335571078871,06:53:00,06:53:00,2036,11,chatelet,1
11325335431078871,15:11:00,15:11:00,2036,11,chatelet,1
11325335441078871,15:11:00,15:11:00,2036,11,chatelet,1
11325335451078871,15:24:00,15:24:00,2036,11,chatelet,1
11325335461078871,10:39:00,10:39:00,2036,11,chatelet,1
11325335481078871,09:52:00,09:52:00,2036,11,chatelet,1
11325335491078871,10:00:00,10:00:00,2036,11,chatelet,1
11325335501078871,09:34:00,09:34:00,2036,11,chatelet,1
11325335511078871,14:21:00,14:21:00,2036,11,chatelet,1
11325335521078871,09:42:00,09:42:00,2036,11,chatelet,1
11325335531078871,10:39:00,10:39:00,2036,11,chatelet,1
11325335551078871,09:52:00,09:52:00,2036,11,chatelet,1
11325335561078871,10:00:00,10:00:00,2036,11,chatelet,1
11325335571078871,14:07:00,14:07:00,2036,11,chatelet,1
11425335431078871,15:15:00,15:15:00,2036,11,chatelet,1
11425335441078871,15:15:00,15:15:00,2036,11,chatelet,1
11425335451078871,15:28:00,15:28:00,2036,11,chatelet,1
11425335461078871,10:43:00,10:43:00,2036,11,chatelet,1
11425335481078871,09:54:00,09:54:00,2036,11,chatelet,1
11425335491078871,10:02:00,10:02:00,2036,11,chatelet,1
11425335501078871,09:36:00,09:36:00,2036,11,chatelet,1
11425335511078871,14:24:00,14:24:00,2036,11,chatelet,1
11425335521078871,09:44:00,09:44:00,2036,11,chatelet,1
11425335531078871,10:43:00,10:43:00,2036,11,chatelet,1
11425335551078871,09:54:00,09:54:00,2036,11,chatelet,1
11425335561078871,10:02:00,10:02:00,2036,11,chatelet,1
11425335571078871,14:10:00,14:10:00,2036,11,chatelet,1
11525335431078871,15:18:00,15:18:00,2036,11,chatelet,1
11525335441078871,15:18:00,15:18:00,2036,11,chatelet,1
11525335451078871,15:32:00,15:32:00,2036,11,chatelet,1
11525335461078871,10:47:00,10:47:00,2036,11,chatelet,1
11525335481078871,09:56:00,09:56:00,2036,11,chatelet,1
11525335491078871,10:04:00,10:04:00,2036,11,chatelet,1
11525335501078871,09:37:00,09:37:00,2036,11,chatelet,1
11525335511078871,14:27:00,14:27:00,2036,11,chatelet,1
11525335521078871,09:46:00,09:46:00,2036,11,chatelet,1
11525335531078871,10:47:00,10:47:00,2036,11,chatelet,1
11525335551078871,09:56:00,09:56:00,2036,11,chatelet,1
11525335561078871,10:04:00,10:04:00,2036,11,chatelet,1
11525335571078871,14:13:00,14:13:00,2036,11,chatelet,1
11625335431078871,15:22:00,15:22:00,2036,11,chatelet,1
11625335441078871,15:22:00,15:22:00,2036,11,chatelet,1
11625335451078871,15:36:00,15:36:00,2036,11,chatelet,1
11625335461078871,10:50:00,10:50:00,2036,11,chatelet,1
11625335481078871,09:58:00,09:58:00,2036,11,chatelet,1
11625335491078871,10:07:00,10:07:00,2036,11,chatelet,1
11625335501078871,09:39:00,09:39:00,2036,11,chatelet,1
11625335511078871,14:30:00,14:30:00,2036,11,chatelet,1
11625335521078871,09:47:00,09:47:00,2036,11,chatelet,1
11625335531078871,10:50:00,10:50:00,2036,11,chatelet,1
11625335551078871,09:58:00,09:58:00,2036,11,chatelet,1
11625335561078871,10:07:00,10:07:00,2036,11,chatelet,1
11625335571078871,14:16:00,14:16:00,2036,11,chatelet,1
11725335431078871,15:25:00,15:25:00,2036,11,chatelet,1
11725335441078871,15:25:00,15:25:00,2036,11,chatelet,1
11725335451078871,15:40:00,15:40:00,2036,11,chatelet,1
11725335461078871,10:54:00,10:54:00,2036,11,chatelet,1
11725335481078871,10:00:00,10:00:00,2036,11,chatelet,1
11725335491078871,10:09:00,10:09:00,2036,11,chatelet,1
11725335501078871,09:40:00,09:40:00,2036,11,chatelet,1
11725335511078871,14:33:00,14:33:00,2036,11,chatelet,1
11725335521078871,09:49:00,09:49:00,2036,11,chatelet,1
11725335531078871,10:54:00,10:54:00,2036,11,chatelet,1
11725335551078871,10:00:00,10:00:00,2036,11,chatelet,1
11725335561078871,10:09:00,10:09:00,2036,11,chatelet,1
11725335571078871,14:19:00,14:19:00,2036,11,chatelet,1
11825335431078871,15:28:00,15:28:00,2036,11,chatelet,1
11825335441078871,15:28:00,15:28:00,2036,11,chatelet,1
11825335451078871,15:44:00,15:44:00,2036,11,chatelet,1
11825335461078871,10:58:00,10:58:00,2036,11,chatelet,1
11825335481078871,10:02:00,10:02:00,2036,11,chatelet,1
11825335491078871,10:12:00,10:12:00,2036,11,chatelet,1
11825335501078871,09:42:00,09:42:00,2036,11,chatelet,1
11825335511078871,14:36:00,14:36:00,2036,11,chatelet,1
11825335521078871,09:51:00,09:51:00,2036,11,chatelet,1
11825335531078871,10:58:00,10:58:00,2036,11,chatelet,1
11825335551078871,10:02:00,10:02:00,2036,11,chatelet,1
11825335561078871,10:12:00,10:12:00,2036,11,chatelet,1
11825335571078871,14:22:00,14:22:00,2036,11,chatelet,1
11925335431078871,15:32:00,15:32:00,2036,11,chatelet,1
11925335441078871,15:32:00,15:32:00,2036,11,chatelet,1
11925335451078871,15:48:00,15:48:00,2036,11,chatelet,1
11925335461078871,11:01:00,11:01:00,2036,11,chatelet,1
11925335481078871,10:04:00,10:04:00,2036,11,chatelet,1
11925335491078871,10:14:00,10:14:00,2036,11,chatelet,1
11925335501078871,09:44:00,09:44:00,2036,11,chatelet,1
11925335511078871,14:39:00,14:39:00,2036,11,chatelet,1
11925335521078871,09:52:00,09:52:00,2036,11,chatelet,1
11925335531078871,11:01:00,11:01:00,2036,11,chatelet,1
11925335551078871,10:04:00,10:04:00,2036,11,chatelet,1
11925335561078871,10:14:00,10:14:00,2036,11,chatelet,1
11925335571078871,14:24:00,14:24:00,2036,11,chatelet,1
12025335431078871,15:35:00,15:35:00,2036,11,chatelet,1
12025335441078871,15:35:00,15:35:00,2036,11,chatelet,1
12025335451078871,15:52:00,15:52:00,2036,11,chatelet,1
12025335461078871,11:05:00,11:05:00,2036,11,chatelet,1
12025335481078871,10:06:00,10:06:00,2036,11,chatelet,1
12025335491078871,10:17:00,10:17:00,2036,11,chatelet,1
12025335501078871,09:45:00,09:45:00,2036,11,chatelet,1
12025335511078871,14:42:00,14:42:00,2036,11,chatelet,1
12025335521078871,09:54:00,09:54:00,2036,11,chatelet,1
12025335531078871,11:05:00,11:05:00,2036,11,chatelet,1
12025335551078871,10:06:00,10:06:00,2036,11,chatelet,1
12025335561078871,10:17:00,10:17:00,2036,11,chatelet,1
12025335571078871,14:27:00,14:27:00,2036,11,chatelet,1
12125335431078871,15:39:00,15:39:00,2036,11,chatelet,1
12125335441078871,15:39:00,15:39:00,2036,11,chatelet,1
12125335451078871,15:56:00,15:56:00,2036,11,chatelet,1
12125335461078871,11:09:00,11:09:00,2036,11,chatelet,1
12125335481078871,10:08:00,10:08:00,2036,11,chatelet,1
12125335491078871,10:19:00,10:19:00,2036,11,chatelet,1
12125335501078871,09:47:00,09:47:00,2036,11,chatelet,1
12125335511078871,14:45:00,14:45:00,2036,11,chatelet,1
12125335521078871,09:56:00,09:56:00,2036,11,chatelet,1
12125335531078871,11:09:00,11:09:00,2036,11,chatelet,1
12125335551078871,10:08:00,10:08:00,2036,11,chatelet,1
12125335561078871,10:19:00,10:19:00,2036,11,chatelet,1
12125335571078871,14:30:00,14:30:00,2036,11,chatelet,1
12225335431078871,15:42:00,15:42:00,2036,11,chatelet,1
12225335441078871,15:42:00,15:42:00,2036,11,chatelet,1
12225335451078871,16:00:00,16:00:00,2036,11,chatelet,1
12225335461078871,11:12:00,11:12:00,2036,11,chatelet,1
12225335481078871,10:11:00,10:11:00,2036,11,chatelet,1
12225335491078871,10:22:00,10:22:00,2036,11,chatelet,1
12225335501078871,09:48:00,09:48:00,2036,11,chatelet,1
12225335511078871,14:48:00,14:48:00,2036,11,chatelet,1
12225335521078871,09:57:00,09:57:00,2036,11,chatelet,1
12225335531078871,11:12:00,11:12:00,2036,11,chatelet,1
12225335551078871,10:11:00,10:11:00,2036,11,chatelet,1
12225335561078871,10:22:00,10:22:00,2036,11,chatelet,1
12225335571078871,14:32:00,14:32:00,2036,11,chatelet,1
1225335431078871,06:59:00,06:59:00,2036,11,chatelet,1
1225335441078871,06:59:00,06:59:00,2036,11,chatelet,1
1225335451078871,06:59:00,06:59:00,2036,11,chatelet,1
1225335461078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335481078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335491078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335501078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335511078871,06:59:00,06:59:00,2036,11,chatelet,1
1225335521078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335531078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335551078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335561078871,06:38:00,06:38:00,2036,11,chatelet,1
1225335571078871,06:59:00,06:59:00,2036,11,chatelet,1
12325335431078871,15:45:00,15:45:00,2036,11,chatelet,1
12325335441078871,15:45:00,15:45:00,2036,11,chatelet,1
12325335451078871,16:04:00,16:04:00,2036,11,chatelet,1
12325335461078871,11:16:00,11:16:00,2036,11,chatelet,1
12325335481078871,10:13:00,10:13:00,2036,11,chatelet,1
12325335491078871,10:25:00,10:25:00,2036,11,chatelet,1
12325335501078871,09:50:00,09:50:00,2036,11,chatelet,1
12325335511078871,14:51:00,14:51:00,2036,11,chatelet,1
12325335521078871,09:59:00,09:59:00,2036,11,chatelet,1
12325335531078871,11:16:00,11:16:00,2036,11,chatelet,1
12325335551078871,10:13:00,10:13:00,2036,11,chatelet,1
12325335561078871,10:25:00,10:25:00,2036,11,chatelet,1
12325335571078871,14:35:00,14:35:00,2036,11,chatelet,1
12425335431078871,15:49:00,15:49:00,2036,11,chatelet,1
12425335441078871,15:49:00,15:49:00,2036,11,chatelet,1
12425335451078871,16:08:00,16:08:00,2036,11,chatelet,1
12425335461078871,11:20:00,11:20:00,2036,11,chatelet,1
12425335481078871,10:15:00,10:15:00,2036,11,chatelet,1
12425335491078871,10:28:00,10:28:00,2036,11,chatelet,1
12425335501078871,09:51:00,09:51:00,2036,11,chatelet,1
12425335511078871,14:54:00,14:54:00,2036,11,chatelet,1
12425335521078871,10:01:00,10:01:00,2036,11,chatelet,1
12425335531078871,11:20:00,11:20:00,2036,11,chatelet,1
12425335551078871,10:15:00,10:15:00,2036,11,chatelet,1
12425335561078871,10:28:00,10:28:00,2036,11,chatelet,1
12425335571078871,14:38:00,14:38:00,2036,11,chatelet,1
12525335431078871,15:52:00,15:52:00,2036,11,chatelet,1
12525335441078871,15:52:00,15:52:00,2036,11,chatelet,1
12525335451078871,16:12:00,16:12:00,2036,11,chatelet,1
12525335461078871,11:23:00,11:23:00,2036,11,chatelet,1
12525335481078871,10:17:00,10:17:00,2036,11,chatelet,1
12525335491078871,10:32:00,10:32:00,2036,11,chatelet,1
12525335501078871,09:53:00,09:53:00,2036,11,chatelet,1
12525335511078871,14:57:00,14:57:00,2036,11,chatelet,1
12525335521078871,10:03:00,10:03:00,2036,11,chatelet,1
12525335531078871,11:23:00,11:23:00,2036,11,chatelet,1
12525335551078871,10:17:00,10:17:00,2036,11,chatelet,1
12525335561078871,10:32:00,10:32:00,2036,11,chatelet,1
12525335571078871,14:40:00,14:40:00,2036,11,chatelet,1
125335431078871,05:47:00,05:47:00,2036,11,chatelet,1
125335441078871,05:47:00,05:47:00,2036,11,chatelet,1
125335451078871,05:47:00,05:47:00,2036,11,chatelet,1
125335461078871,05:47:00,05:47:00,2036,11,chatelet,1
125335481078871,05:47:00,05:47:00,2036,11,chatelet,1
125335491078871,05:47:00,05:47:00,2036,11,chatelet,1
125335501078871,05:47:00,05:47:00,2036,11,chatelet,1
125335511078871,05:47:00,05:47:00,2036,11,chatelet,1
125335521078871,05:47:00,05:47:00,2036,11,chatelet,1
125335531078871,05:47:00,05:47:00,2036,11,chatelet,1
125335551078871,05:47:00,05:47:00,2036,11,chatelet,1
125335561078871,05:47:00,05:47:00,2036,11,chatelet,1
125335571078871,05:47:00,05:47:00,2036,11,chatelet,1
12625335431078871,15:56:00,15:56:00,2036,11,chatelet,1
12625335441078871,15:56:00,15:56:00,2036,11,chatelet,1
12625335451078871,16:16:00,16:16:00,2036,11,chatelet,1
12625335461078871,11:27:00,11:27:00,2036,11,chatelet,1
12625335481078871,10:19:00,10:19:00,2036,11,chatelet,1
12625335491078871,10:36:00,10:36:00,2036,11,chatelet,1
12625335501078871,09:55:00,09:55:00,2036,11,chatelet,1
12625335511078871,15:00:00,15:00:00,2036,11,chatelet,1
12625335521078871,10:05:00,10:05:00,2036,11,chatelet,1
12625335531078871,11:27:00,11:27:00,2036,11,chatelet,1
12625335551078871,10:19:00,10:19:00,2036,11,chatelet,1
12625335561078871,10:36:00,10:36:00,2036,11,chatelet,1
12625335571078871,14:43:00,14:43:00,2036,11,chatelet,1
12725335431078871,15:59:00,15:59:00,2036,11,chatelet,1
12725335441078871,15:59:00,15:59:00,2036,11,chatelet,1
12725335451078871,16:20:00,16:20:00,2036,11,chatelet,1
12725335461078871,11:31:00,11:31:00,2036,11,chatelet,1
12725335481078871,10:22:00,10:22:00,2036,11,chatelet,1
12725335491078871,10:39:00,10:39:00,2036,11,chatelet,1
12725335501078871,09:57:00,09:57:00,2036,11,chatelet,1
12725335511078871,15:03:00,15:03:00,2036,11,chatelet,1
12725335521078871,10:07:00,10:07:00,2036,11,chatelet,1
12725335531078871,11:31:00,11:31:00,2036,11,chatelet,1
12725335551078871,10:22:00,10:22:00,2036,11,chatelet,1
12725335561078871,10:39:00,10:39:00,2036,11,chatelet,1
12725335571078871,14:46:00,14:46:00,2036,11,chatelet,1
12825335431078871,16:03:00,16:03:00,2036,11,chatelet,1
12825335441078871,16:03:00,16:03:00,2036,11,chatelet,1
12825335451078871,16:24:00,16:24:00,2036,11,chatelet,1
12825335461078871,11:34:00,11:34:00,2036,11,chatelet,1
